ID,Class,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,Aff
ID_136,Immune System,13.63607154,-1.894900377,13.63607154,0.145042984,0.193509002,789.024,720.48,788.4935444,316,0,0.318779902,-0.458935944,0.458935944,0.318779902,1,1.660714286,2.303571429,1.615480077,1591.572602,41.69757718,34.88403242,34.88403242,26.16968453,20.11826554,20.11826554,17.1166878,17.1166878,11.98278064,11.98278064,8.654996316,8.654996316,-2.92,5.23526E+11,45.77800428,19.22150313,10.96702559,332.0337934,55.27671277,23.91294997,6.290026729,0,0,12.0004198,9.694446915,4.794537184,0,0,51.10304694,96.79958344,43.3232432,29.83085602,49.3323002,28.4602545,0,15.11660807,17.75371814,140.8519708,39.04640179,42.46456948,0,0,10.63357721,10.48192346,0,0,147.2620978,19.00512605,17.75371814,74.65236247,42.46456948,0,10.77244843,0,193.52,77.89003301,35.12171134,0,43.99486932,18.6529643,10.77244843,13.8474744,27.6949488,80.20720731,10.63357721,14.21058886,0,0,0,0,0,0,0,0,0,133.3333333,0.714285714,56,7,14,0,2,2,2,0,2,12,7,14,8,0,2,2,4,3.3206,214.8524,6.823333333
ID_137,Isomerase,14.53379162,-1.916436058,14.53379162,0.101083239,0.083689828,957.282,872.61,956.5755597,380,0,0.318735704,-0.458935816,0.458935816,0.318735704,1,1.681818182,2.303030303,1.732872729,1694.105869,49.47359806,41.93123915,42.74773573,30.79002344,23.75296294,24.97770781,20.18688374,21.06653655,14.27009241,14.99543082,10.25908122,10.71854948,-2.17,4.31286E+13,56.41778632,24.10146326,14.00133032,397.4594645,69.48730164,30.01691636,12.58005346,0,0,12.0004198,9.694446915,4.794537184,0,11.76188495,26.83757867,118.6175673,61.74934584,41.53587322,63.54288907,29.44969102,0,15.11660807,17.75371814,196.5355822,52.41196851,24.26546827,0,0,10.63357721,10.48192346,0,11.76188495,184.7266748,33.21571491,17.75371814,101.3414801,29.16095175,0,0,0,221.21,95.95792882,35.12171134,0,43.35729264,38.16329874,4.895483476,14.03353474,53.30430815,75.18761248,10.63357721,28.42117772,0,1.575806118,0,0,0,0,0,0,0,152.6741939,0.833333333,66,7,17,0,3,3,1,0,1,16,7,18,13,0,3,3,4,4.2046,252.9834,6.823333333
ID_138,Lyase,14.59272252,-1.923938967,14.59272252,0.099268253,0.105151545,989.302,900.598,988.6347889,398,0,0.314764634,-0.458935816,0.458935816,0.314764634,0.942857143,1.614285714,2.271428571,1.460415531,1985.989667,52.04251216,44.33239193,44.33239193,32.75201864,25.54529104,25.54529104,21.76432896,21.76432896,15.57995424,15.57995424,11.33644427,11.33644427,-3.04,3.82155E+14,57.85614931,24.32931553,13.5661014,416.3829612,69.48730164,30.01691636,12.58005346,0,0,12.0004198,9.694446915,4.794537184,0,0,63.23578108,117.422334,51.16647609,47.57771405,63.54288907,22.77286823,0,20.43339667,17.75371814,204.6056768,40.83941072,48.02802097,0,0,10.63357721,4.794537184,0,0,178.4709056,33.21571491,17.75371814,119.8705096,42.46456948,0,10.77244843,0,221.21,95.95792882,35.12171134,0,49.39913347,32.47591246,16.33589992,14.03353474,34.618686,100.9784189,10.63357721,28.42117772,0,0,0,0,0,0,0,0,0,161.4166667,0.773584906,70,7,17,0,3,3,2,0,2,15,7,17,13,0,3,3,5,4.8746,266.6364,6.826666667
ID_139,Lyase,14.56022046,-1.80972963,14.56022046,0.094307116,0.146516903,961.292,872.588,960.6398743,388,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.941176471,1.632352941,2.294117647,1.486547283,1890.067734,50.46516189,43.83201177,43.83201177,31.82449828,25.01711398,25.01711398,21.63753001,21.63753001,15.27606286,15.27606286,11.05091454,11.05091454,-2.42,1.53768E+14,56.4935212,23.86941706,13.5456666,406.4205078,68.28387945,30.01691636,12.58005346,0,0,5.969305288,9.778515705,0,0,0,38.9703128,125.9542265,69.35642584,47.05257394,58.37868744,16.87223022,0,19.68370771,17.75371814,198.1848552,54.99688025,42.09213041,0,0,0,0,0,0,191.3746215,44.49733427,17.75371814,106.9049316,36.52867891,0,10.90292493,0,185.21,95.95792882,25.22064676,0,37.32617813,19.57245999,35.97671086,14.03353474,34.618686,78.13381925,33.9642041,33.15804068,0,0,0,0,0,0,0,0,0,150.4166667,0.807692308,68,4,16,0,3,3,1,1,2,16,4,16,14,0,3,3,5,4.9953,260.6062,6.83
ID_140,Lyase,14.61765713,-1.866914051,14.61765713,0.121005523,0.070176404,1017.466,916.666,1016.705846,410,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.871428571,1.471428571,2.042857143,1.670624529,1552.810799,52.13888848,45.56911464,46.38561122,32.85817179,27.17439501,27.58264331,22.93051966,23.33876795,16.38287584,16.64506454,11.92697998,12.19570872,-1.32,2.99509E+14,61.2286936,27.99378065,16.84393775,427.4850506,69.48730164,30.01691636,17.69249034,0,0,5.969305288,9.694446915,0,0,0,78.55860621,119.2222136,57.20831692,41.53587322,58.74835188,23.29961562,0,20.43339667,17.75371814,268.3109774,40.83941072,0,0,0,10.63357721,0,0,12.21787344,183.5940688,33.21571491,17.75371814,171.970518,0,0,0,0,204.14,95.95792882,30.32717416,0,37.32617813,43.63019018,12.84164325,71.82092935,34.618686,46.69020249,15.53348694,40.63905117,0,5.829980338,0,0,0,0,0,0,0,147.753353,0.962264151,70,7,16,1,3,4,0,0,0,15,7,17,12,1,3,4,4,5.7984,276.0504,6.833333333
ID_141,Lyase,14.51810683,-1.907064907,14.51810683,0.100898952,0.090554742,945.246,863.598,944.5555733,374,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.984615385,1.630769231,2.230769231,1.739167948,1664.797383,48.76649128,40.90095533,41.71745191,30.25201864,23.32957274,23.73782103,19.9618209,20.37006919,14.04457591,14.29097555,10.09147759,10.31139079,-2.17,2.54695E+13,55.42654943,23.42379663,13.97876677,391.3342059,69.48730164,35.8341372,17.69249034,0,0,5.969305288,9.694446915,4.390415048,0,0,20.7712116,130.6460386,56.85386236,41.53587322,63.13876693,28.98700189,0,15.11660807,17.75371814,191.6400988,46.15619933,30.08268911,0,0,10.63357721,10.07780132,0,12.21787344,177.552228,33.21571491,23.57093898,101.3414801,24.26546827,0,0,0,204.14,95.95792882,34.71758921,0,43.14339897,43.27573562,0,26.16626888,46.75142014,51.59011223,10.63357721,40.63905117,0,5.483168903,0,0,0,0,0,0,13.45316527,136.1469992,0.829787234,65,7,16,0,3,3,1,0,1,15,7,18,12,0,3,3,4,3.7867,248.3624,6.833333333
ID_142,Lyase,14.59323402,-1.906507175,14.59323402,0.103305657,0.076407416,1020.341,934.661,1019.586459,402,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.957746479,1.647887324,2.267605634,1.427324759,1971.015435,52.58648223,44.18785382,45.0043504,33.30766153,25.31931962,25.72756791,21.25515417,21.66340246,14.90232361,15.14872325,10.68214955,10.90206275,-3.15,6.69054E+14,58.73529174,25.39007111,15.01176541,426.558958,74.22416459,35.7664282,17.69249034,5.879988336,0,5.969305288,9.694446915,4.983978521,0,0,38.9703128,124.5796715,57.23284315,53.42010307,63.48521483,28.98700189,0,20.10058659,17.75371814,191.6400988,46.15619933,48.66141305,0,11.62950017,15.37044016,5.687386275,11.62950017,12.21787344,182.5362065,33.21571491,17.75371814,101.3414801,48.66141305,0,0,0,226.26,95.95792882,30.32717416,0,37.32617813,54.90523579,0,14.03353474,46.88189664,83.08840491,20.51746546,45.37591412,0,5.6228506,0,0,0,0,0,0,0,157.6271494,0.75,71,7,18,0,3,3,1,1,2,17,7,19,14,0,3,3,5,4.8349,272.7154,6.836666667
ID_143,Membrane Protein,14.57976507,-1.90730611,14.57976507,0.107581492,0.123181754,963.289,880.633,962.5649951,380,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.940298507,1.611940299,2.268656716,1.513212518,1921.547203,49.75805511,42.04793488,42.86443146,31.34133503,24.1405905,24.54883879,20.6280835,21.03633179,14.75723479,15.00363443,10.71285698,10.92487566,-2.62,9.73818E+13,55.30918374,23.07649892,13.02857698,403.485393,69.48730164,30.01691636,17.69249034,0,0,5.969305288,9.694446915,0,0,0,57.16941401,111.41234,62.24008658,41.53587322,58.74835188,39.75945032,0,15.11660807,17.75371814,185.2192771,46.15619933,42.46456948,0,0,10.63357721,5.687386275,0,12.21787344,177.552228,33.21571491,17.75371814,94.92065849,42.46456948,0,10.77244843,0,204.14,95.95792882,30.32717416,0,37.32617813,31.16752773,16.4598347,14.03353474,34.618686,94.05468171,10.63357721,40.63905117,0,5.747201222,0,0,0,0,0,0,0,147.5027988,0.76,67,7,16,0,3,3,2,0,2,15,7,17,11,0,3,3,5,4.4107,261.2934,6.846666667
ID_144,Membrane Protein,14.53205291,-1.890369013,14.53205291,0.112069045,0.112286536,941.283,856.611,940.5806451,374,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.938461538,1.584615385,2.2,1.729299374,1629.250703,48.60335457,41.30744791,42.12394449,30.35817179,23.68701368,24.09526197,20.13874974,20.54699803,14.26145538,14.55013052,10.23948555,10.44360969,-2.1,2.9324E+13,55.49592752,23.95299648,14.23703055,393.5336127,69.48730164,30.01691636,17.69249034,0,0,5.969305288,9.694446915,0,0,0,51.10304694,111.9440218,57.71123249,41.53587322,58.74835188,23.29961562,0,20.43339667,17.75371814,191.6400988,47.38416713,35.89528683,0,0,10.63357721,0,0,12.21787344,184.0969844,39.63653653,17.75371814,100.48411,30.33183534,0,0,0,204.14,95.95792882,30.32717416,0,37.32617813,37.71228413,6.420821623,19.59698623,34.618686,69.78921343,22.76631134,40.63905117,0,5.617629489,0,0,0,0,0,0,0,143.2990372,0.833333333,65,7,16,0,3,3,1,0,1,15,7,17,13,0,3,3,4,2.9777,251.8714,6.856666667
ID_145,Oxidoreductase,14.6807066,-1.965029576,14.6807066,0.085938682,0.120880342,1042.366,950.638,1041.661338,418,0,0.317401784,-0.458935816,0.458935816,0.317401784,0.959459459,1.635135135,2.283783784,1.503905309,2153.85923,55.03407599,46.64103269,46.64103269,34.70070704,26.87496017,26.87496017,22.70874272,22.70874272,16.31876993,16.31876993,11.84571896,11.84571896,-3.55,2.51917E+15,61.30502776,26.19744935,14.51973227,440.0803387,69.07042276,30.01691636,12.58005346,0,0,12.0004198,9.694446915,4.794537184,5.261891555,0,63.23578108,117.422334,57.71123249,60.06775698,63.54288907,22.77286823,5.261891555,20.0165178,17.75371814,211.0264984,47.38416713,48.02802097,0,6.069221313,5.316788604,4.794537184,0,0,189.9155717,33.21571491,29.08483101,126.2913313,42.46456948,0,10.77244843,0,236.21,95.95792882,40.3836029,0,68.90946791,25.93115606,16.33589992,14.03353474,53.36607013,87.13094451,11.38600992,28.42117772,0,0,0,0,0,0,0,0,0,172.4166667,0.767857143,74,6,18,0,3,3,2,0,2,16,6,18,15,0,3,3,5,5.50068,280.4367,6.86
ID_146,Oxidoreductase,14.51343137,-4.589759545,14.51343137,0.041438301,0.11329655,979.185,897.537,978.5752233,392,0,0.415985524,-0.458935816,0.458935816,0.415985524,0.985294118,1.647058824,2.25,1.720530251,1778.62152,51.26649128,42.15688428,42.15688428,31.4633435,23.95753721,23.95753721,20.53349154,20.53349154,14.39025215,14.39025215,10.3315335,10.3315335,-2.73,7.91044E+13,57.84561021,23.66384008,14.23720031,399.8329607,69.48730164,30.01691636,12.58005346,0,0,18.17671832,9.694446915,4.794537184,13.17124514,0,26.83757867,112.3617981,56.85386236,47.09932471,76.71413421,17.68780607,0,15.11660807,17.75371814,197.8163973,46.15619933,29.82891977,0,0,10.63357721,23.6531686,0,0,178.4709056,39.39201342,17.75371814,106.9049316,24.26546827,0,0,0,221.21,113.7287933,48.29295649,0,62.64783362,12.84164325,12.13273414,26.16626888,48.4661604,37.74263783,10.63357721,28.42117772,0,0,0,0,0,0,0,0,39.84685691,135.8198098,0.833333333,68,7,17,0,3,3,1,0,1,15,7,20,12,0,3,3,4,4.5015,246.2044,6.866666667
ID_147,Ribosome,14.51951141,-1.946688365,14.51951141,0.087806286,0.116663804,943.205,859.541,942.5940669,380,0,0.318745919,-0.458935816,0.458935816,0.318745919,1,1.666666667,2.287878788,1.740021753,1725.785214,49.63673476,41.82360506,41.82360506,30.66270224,23.74623941,23.74623941,20.41417117,20.41417117,14.39030297,14.39030297,10.2783673,10.2783673,-2.59,3.68667E+13,56.00143529,23.34417032,13.59123986,391.5018899,69.48730164,35.8341372,12.58005346,0,0,12.0004198,9.694446915,9.184952232,0,0,26.83757867,118.7826197,56.85386236,41.53587322,67.93330411,17.68780607,0,15.11660807,17.75371814,198.563836,46.15619933,29.57977354,0,0,10.63357721,14.87233851,0,0,178.4709056,33.21571491,30.49467618,106.9049316,18.19910121,0,0,0,221.21,107.8062642,39.51212639,0,43.87093454,37.18199382,0,26.16626888,61.45626467,37.74263783,10.63357721,28.42117772,0,0,0,0,0,0,0,0,13.89892884,146.1844045,0.833333333,66,7,17,0,3,3,1,0,1,15,7,18,12,0,3,3,4,3.93022,245.8974,6.866666667
ID_148,Ribosome,14.64864052,-1.962939348,14.64864052,0.086153359,0.132455467,1014.312,926.616,1013.630038,406,0,0.321372079,-0.458935816,0.458935816,0.321372079,0.944444444,1.625,2.263888889,1.510238754,2106.43082,53.45672572,45.06368242,45.06368242,33.77318669,25.96427657,25.96427657,21.96127146,21.96127146,15.6896563,15.6896563,11.33302259,11.33302259,-3.55,1.02123E+15,59.32811922,25.32286338,14.22683791,427.3504544,69.07042276,30.01691636,12.58005346,0,0,12.0004198,9.694446915,4.794537184,5.261891555,0,51.10304694,117.0678795,63.39861877,54.02591615,63.54288907,28.4602545,5.261891555,14.69972919,17.75371814,198.0609204,52.70095573,42.46456948,0,6.069221313,5.316788604,10.48192346,0,0,189.9155717,33.21571491,29.08483101,107.7623017,42.46456948,0,10.77244843,0,236.21,95.95792882,40.3836029,0,62.86762708,31.61854233,10.77244843,14.03353474,53.36607013,80.20720731,11.38600992,28.42117772,0,0,0,0,0,0,0,0,0,169.0833333,0.759259259,72,6,18,0,3,3,2,0,2,16,6,18,14,0,3,3,5,5.26198,272.5087,6.873333333
ID_149,Ribosome,14.58431924,-1.889902651,14.58431924,0.110778909,0.086756611,977.316,892.644,976.5806451,386,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.941176471,1.617647059,2.279411765,1.481921987,1939.007503,50.46516189,42.75504166,43.57153824,31.84133503,24.6405905,25.04883879,20.98163689,21.38988518,14.98032197,15.22672161,10.8838844,11.09590307,-2.62,1.58498E+14,56.29609488,23.73672821,13.25994136,409.8503351,69.48730164,30.01691636,17.69249034,0,0,5.969305288,9.694446915,0,0,0,57.16941401,117.8331616,62.24008658,41.53587322,58.74835188,39.75945032,0,15.11660807,17.75371814,191.6400988,46.15619933,42.46456948,0,0,10.63357721,5.687386275,0,12.21787344,177.552228,33.21571491,17.75371814,101.3414801,42.46456948,0,10.77244843,0,204.14,95.95792882,30.32717416,0,37.32617813,37.58834935,16.4598347,14.03353474,34.618686,89.15477197,15.53348694,40.63905117,0,5.707032282,0,0,0,0,0,0,0,149.0429677,0.764705882,68,7,16,0,3,3,2,0,2,15,7,17,12,0,3,3,5,4.8008,265.9104,6.876666667
ID_150,Ribosome,14.55246974,-1.911923586,14.55246974,0.103628012,0.116485371,951.253,864.565,950.6191388,384,0,0.318735245,-0.458935816,0.458935816,0.318735245,0.955223881,1.641791045,2.298507463,1.472651329,1769.497188,49.75805511,42.56696093,42.56696093,31.32449828,24.76436395,24.76436395,21.29197079,21.29197079,15.29884939,15.29884939,11.20783966,11.20783966,-2.52,1.12976E+14,55.40785806,23.14227872,13.26750423,399.0604076,69.48730164,30.01691636,12.58005346,0,0,12.0004198,9.694446915,4.794537184,0,0,26.83757867,136.6847989,56.85386236,41.53587322,63.54288907,17.68780607,0,15.11660807,17.75371814,210.9025636,46.15619933,29.32600419,0,0,10.63357721,10.48192346,0,0,178.4709056,46.05735815,17.75371814,118.8892047,18.19910121,0,0,0,221.21,95.95792882,35.12171134,0,43.35729264,32.47591246,24.94985114,25.16043772,34.618686,63.72284636,16.69994428,28.42117772,0,0,0,0,0,0,0,0,0,154.5833333,0.84,67,7,17,1,3,4,1,0,1,15,7,17,12,0,3,3,5,3.9714,253.2274,6.91
